project,file_accession,file_name,category,size_bytes,publisher_checksum_as_returned,public_locations_json,sample_assignment_status,retrieval_status
PXD000376,e9addf56a08e1e2fab61ff86ea21728dd41a358ab599984d88e23fee7e385352,A1.raw,RAW,260690186,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/A1.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/A1.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,11d746add0b2802dbfc4ba3ce931f7519c56ec59cbb8b96a2fb68ba9bbbf2408,Naive_CD4_GelfrEE_B54.raw,RAW,371217687,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B54.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B54.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,3aa36a0dd07c922601b77d420ceaa3fcd7705608ebe86d1a4215131dea9bdeef,Naive_CD4_GelfrEE_B30.raw,RAW,245553267,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B30.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B30.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,5b739772b0c969da49329b27ca54ad7fd86b4f9051c8dde41adafb1c9d3a9da8,Naive-CD4_in-gel_leftover_b7.raw,RAW,913829485,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive-CD4_in-gel_leftover_b7.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive-CD4_in-gel_leftover_b7.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,fa38435843a57da89a682624df562a8405d8a93350b2af3f817090efc4155d33,Naive_CD4_early_SCX_Elite_f1.raw,RAW,725058253,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_early_SCX_Elite_f1.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_early_SCX_Elite_f1.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,0f31f22190f4b68eb573aa34e8158c71cc0ee05ff41845f0dcc1d13e9b803f59,Naive_CD4_IG_B5.raw,RAW,200146170,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_IG_B5.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_IG_B5.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,bcfd5ba33f8a2776ecdda2b4fd4ffe5398252b480c4192b88d827de543a26e3e,naive_CD4_nuclear_RPLC_B7.raw,RAW,161416058,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/naive_CD4_nuclear_RPLC_B7.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/naive_CD4_nuclear_RPLC_B7.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,fc84d84cb12033cb7a1d48f96923d953a1dbbf1cb6308e74cec4dc52a1247478,Individualome_Naive-Memory_iTRAQ_f08.raw,RAW,416717603,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Individualome_Naive-Memory_iTRAQ_f08.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Individualome_Naive-Memory_iTRAQ_f08.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,9c766475d3644a0a1206bfb12084ee0034f2b8d49c00122c6edee75ed6bd08f6,Naive_CD4_GelfrEE_B28.raw,RAW,279953322,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B28.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B28.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,e79825bd6d39f4bbfe515d035a674592e996d3cf93c52f812e9360236b914ca2,Naive_CD4_early_SCX_Elite_f12.raw,RAW,634213290,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_early_SCX_Elite_f12.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_early_SCX_Elite_f12.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,74d6105c40d7000db13d5b4bcbfca522d4cd767ec9e0e3ee66ee0c1272f45c9a,NaiveCD4T_nuclear_f5.raw,RAW,848824227,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/NaiveCD4T_nuclear_f5.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/NaiveCD4T_nuclear_f5.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,6d5359e5ed7fa83a298d292937570683985e7f497fcd86f93acfe666c06b40fc,Naive_CD4_GelfrEE_B07.raw,RAW,168426457,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B07.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/Naive_CD4_GelfrEE_B07.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
PXD000376,654adca5c14d9428485056b6485e43a2050b29e5e1a61798b56300dc30ba347d,B2.raw,RAW,250225150,,"[{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000469"",""name"":""FTP Protocol"",""value"":""ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/11/PXD000376/B2.raw""},{""@type"":""CvParam"",""cvLabel"":""PRIDE"",""accession"":""PRIDE:0000468"",""name"":""Aspera Protocol"",""value"":""prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2015/11/PXD000376/B2.raw""}]",not_yet_confirmed_from_metadata_or_methods,metadata_only_not_downloaded
